locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
1221094,MOMO INNOVATION LLC,Truck,3527000,CALIFORNIA ST: BATTERY ST to SANSOME ST (300 - 399),351 CALIFORNIA ST,0261010A,261,010A,18MFF-0107,REQUESTED,Noodles: Meat & Drinks,6012479.849,2116741.356,37.79287075,-122.4007475,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0107&ExportPDF=1&Filename=18MFF-0107_schedule.pdf,,,,9/18/2018,0,,"(37.7928707497415, -122.400747494077)"
1221093,MOMO INNOVATION LLC,Truck,9094000,MISSION ST: ANNIE ST to 03RD ST (663 - 699),667 MISSION ST,3722067,3722,67,18MFF-0107,REQUESTED,Noodles: Meat & Drinks,6012350.571,2114444.914,37.78655805,-122.4010334,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0107&ExportPDF=1&Filename=18MFF-0107_schedule.pdf,,,,9/18/2018,0,,"(37.7865580501799, -122.40103337535)"
1184059,DO UC US Mobile Catering,Truck,185104,03RD ST: MISSION BAY BLVD to WARRIORS WAY (1401 - 1599) -- EAST --,1501 03RD ST,8720013,8720,13,18MFF-0054,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,6015663.184,2108672.393,37.77089223,-122.3891692,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0054&ExportPDF=1&Filename=18MFF-0054_schedule.pdf,Mo-Fr:8AM-9AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7708922310318, -122.389169231483)"
1193830,Eva's Catering,Truck,1009000,20TH AVE: LAWTON ST to MORAGA ST (1600 - 1699),1650 20TH AVE,3602 103,3602,103,18MFF-0086,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6002765.398,2104234.783,37.75798419,-122.4334658,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0086&ExportPDF=1&Filename=18MFF-0086_schedule.pdf,Sa:10AM-11AM,,7/26/2018 0:00,7/26/2018,1,7/15/2019 0:00,"(37.7579841905286, -122.433465780407)"
1181837,Anas Goodies Catering,Truck,12482000,TENNESSEE ST: MARIPOSA ST to 18TH ST (600 - 699),640 TENNESSEE ST,3996012,3996,12,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015341.121,2106001.428,37.76354048,-122.3900966,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7635404839296, -122.390096643663)"
1181879,Quan Catering,Truck,2826101,BAY SHORE BLVD: VISITACION AVE to SUNNYDALE AVE (2501 - 2599) -- EAST --,2555 BAY SHORE BLVD,5100002,5100,2,18MFF-0049,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6010877.081,2086365.377,37.70937546,-122.4041544,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0049&ExportPDF=1&Filename=18MFF-0049_schedule.pdf,Mo-Fr:9AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7093754640014, -122.404154378509)"
1219123,Halal Cart of San Francisco,Push Cart,8737101,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,3713006,3713,6,18MFF-0105,APPROVED,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0105&ExportPDF=1&Filename=18MFF-0105_schedule.pdf,Mo/We:10AM-4PM,,9/12/2018 0:00,9/12/2018,0,7/15/2019 0:00,"(37.7938715071506, -122.394865238621)"
1157312,Senor Sisig,Truck,5170000,ELLIS ST: POWELL ST to CYRIL MAGNIN ST (100 - 148),120 ELLIS ST,326005,326,5,18MFF-0022,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,6010286.046,2114141.69,37.78561009,-122.4081548,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0022&ExportPDF=1&Filename=18MFF-0022_schedule.pdf,Sa-Su:11AM-6PM,,6/4/2018 0:00,5/10/2018,0,7/15/2019 0:00,"(37.7856100863691, -122.408154764345)"
1185385,Philz Coffee Truck,Truck,8701000,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),15 MARINA BLVD,446002,446,2,18MFF-0061,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6003247.312,2121194.213,37.80457787,-122.4330108,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0061&ExportPDF=1&Filename=18MFF-0061_schedule.pdf,Sa-Su:6AM-8PM,,7/12/2018 0:00,7/12/2018,0,7/15/2019 0:00,"(37.8045778690901, -122.433010774343)"
1184830,Liang Bai Ping,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1555 BANCROFT AVE,4880001,4880,1,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014646.012,2091759.86,37.72439753,-122.3915051,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:8AM-9AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7243975297434, -122.391505116383)"
1219101,"Halal Cart, LLC",Push Cart,9301000,MONTGOMERY ST: CALIFORNIA ST to SACRAMENTO ST (400 - 499),400 MONTGOMERY ST,239009,239,9,18MFF-0103,APPROVED,kebabs: halal gyro: grilled halal meat: refreshments,6011956.214,2116853.2,37.79314863,-122.4025672,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0103&ExportPDF=1&Filename=18MFF-0103_schedule.pdf,Mo/We/Fr:10AM-3PM,,9/12/2018 0:00,9/12/2018,0,7/15/2019 0:00,"(37.7931486269835, -122.402567175578)"
1189471,Roadside Rotisserie Corporation / Country Grill,Truck,3075000,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),333 BRANNAN ST,3788042,3788,42,18MFF-0069,APPROVED,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,6014798.469,2112341.208,37.780918,-122.392417,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0069&ExportPDF=1&Filename=18MFF-0069_schedule.pdf,Mo/Tu/Th:9AM-6PM,,7/13/2018 0:00,7/13/2018,0,7/15/2019 0:00,"(37.780918000993, -122.392416983133)"
1184846,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),Assessors Block /Lot,,,,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo/Mo/Mo/Mo/Mo:5AM-6AM/11AM-12PM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(0, 0)"
1181845,Anas Goodies Catering,Truck,8754101,MARKET ST: 10TH ST \ FELL ST \ POLK ST to 11TH ST (1401 - 1455) -- SOUTH --,1411 MARKET ST,3507041,3507,41,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007585.376,2110633.378,37.77582552,-122.4172496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Fr:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7758255197583, -122.417249626643)"
1174531,CC Acquisition LLC,Push Cart,8742101,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,3708056,3708,56,18MFF-0034,REQUESTED,Chai Tea,6012886.778,2115835.7,37.79040672,-122.3992759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0034&ExportPDF=1&Filename=18MFF-0034_schedule.pdf,Mo-Fr:8AM-4PM,,,6/12/2018,0,7/15/2019 0:00,"(37.7904067199405, -122.399275886086)"
1181902,Park's Catering,Truck,198201,03RD ST: ARTHUR AVE \ CARGO WAY to BURKE AVE (3400 - 3498) -- WEST --,3450 03RD ST,5211029,5211,29,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6015874.731,2099503.899,37.74572922,-122.3877977,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7457292216884, -122.387797650837)"
1090089,Tacos El Primo,Truck,10829000,QUINT ST: DAVIDSON AVE to EVANS AVE (300 - 399),1700 EVANS AVE,5227001,5227,1,18MFF-0006,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,6014950.929,2099216.653,37.74488929,-122.390972,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0006&ExportPDF=1&Filename=18MFF-0006_schedule.pdf,Mo-Fr:10AM-4PM,,,2/5/2018,1,7/15/2019 0:00,"(37.744889286143, -122.390971976935)"
1181849,Anas Goodies Catering,Truck,11833000,SHOTWELL ST: 15TH ST to 16TH ST (100 - 199),131 SHOTWELL ST,5501 003,5501,3,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007971.764,2100466.349,37.74793094,-122.4151932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Fr:11AM-12PM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7479309361129, -122.415193153909)"
1037687,Munch A Bunch,Truck,784000,17TH ST: SAN BRUNO AVE to UTAH ST (2200 - 2299),2222 17TH ST,3960001,3960,1,17MFF-0197,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6010755.356,2106704.644,37.76521595,-122.406007,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:5AM-6AM,,11/21/2017 0:00,11/16/2017,1,7/15/2018 0:00,"(37.7652159489938, -122.406006972029)"
1042438,Ruru Juice LLC,Truck,12316000,SUTTER ST: SANSOME ST to MONTGOMERY ST (50 - 99),80 SUTTER ST,289005,289,5,17MFF-0198,REQUESTED,Smoothies: Juice: Salads: Fruit Bowls: Soup,6012142.609,2115828.791,37.79034625,-122.4018502,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0198&ExportPDF=1&Filename=17MFF-0198_schedule.pdf,Mo/We/Fr:9AM-1PM,,,11/29/2017,0,,"(37.7903462473414, -122.401850190989)"
1184104,D & T Catering,Truck,13448000,WASHINGTON ST: LAUREL ST to LOCUST ST (3500 - 3599),3550 WASHINGTON ST,986009,986,9,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5997756.665,2115877.568,37.78966683,-122.4516278,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7896668269621, -122.451627836117)"
1163785,"SOHOMEI, LLC",Truck,5073000,EDDY ST: STEINER ST to PIERCE ST (1600 - 1699),1652 EDDY ST,0730 044,730,44,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6002540.818,2112839.086,37.78159675,-122.4348578,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:11AM-12PM,,,5/21/2018,1,7/15/2019 0:00,"(37.7815967457602, -122.43485778844)"
1181896,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1555 BURKE AVE,5203067,5203,67,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016389.778,2098759.392,37.74371348,-122.3859648,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:8AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.743713475368, -122.385964790036)"
1193827,Eva's Catering,Truck,3081000,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),630 BRANNAN ST,3778004,3778,4,18MFF-0086,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012488.815,2110632.864,37.77609875,-122.4002872,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0086&ExportPDF=1&Filename=18MFF-0086_schedule.pdf,Mo-Fr:5AM-7AM,,7/26/2018 0:00,7/26/2018,1,7/15/2019 0:00,"(37.7760987531573, -122.400287239868)"
1163405,Julie's Hot Dogs,Truck,9121000,MISSION ST: 19TH ST to 20TH ST (2300 - 2399),2365 MISSION ST,3595024,3595,24,17MFF-0190,APPROVED,Hot dogs: Bacon wrapped hot dogs: soda: water: sports drinks: energy drinks: chips,6007087.513,2104603.286,37.75924029,-122.4185442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0190&ExportPDF=1&Filename=17MFF-0190_schedule.pdf,Su/Fr/Sa:12AM-3AM;Th/Fr/Sa:10PM-12AM,,5/17/2018 0:00,8/24/2017,0,7/15/2019 0:00,"(37.7592402851502, -122.418544171117)"
1181508,John's Catering #5,Truck,8756101,MARKET ST: 12TH ST \ PAGE ST to FRANKLIN ST (1591 - 1615) -- SOUTH --,1601 MARKET ST,3505001,3505,1,18MFF-0045,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6006768.767,2109954.339,37.77391507,-122.4200263,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,Mo-Fr:10AM-11AM,,7/6/2018 0:00,7/6/2018,1,7/15/2019 0:00,"(37.7739150656798, -122.420026291504)"
1181897,Park's Catering,Truck,9563000,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),330 NEWHALL ST,5203035,5203,35,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016150.748,2098500.68,37.74298987,-122.3867733,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:9AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7429898747753, -122.386773267176)"
1181512,John's Catering #5,Truck,6834000,HAYES ST: SHRADER ST to STANYAN ST (2200 - 2299),2200 HAYES ST,1191039,1191,39,18MFF-0045,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,Mo-Fr:11AM-2PM,,7/6/2018 0:00,7/6/2018,1,7/15/2019 0:00,"(0, 0)"
1190029,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,329005,329,5,18MFF-0080,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,6010493.859,2113955.658,37.78511092,-122.4074227,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0080&ExportPDF=1&Filename=18MFF-0080_schedule.pdf,Mo-Su:6AM-9PM,,7/17/2018 0:00,7/16/2018,1,7/15/2019 0:00,"(37.7851109204478, -122.407422668277)"
1184094,Curry Up Now,Truck,24571000,WASHINGTON ST: DRUMM ST intersection,370 DRUMM ST,201012,201,12,18MFF-0056,APPROVED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,6013693.222,2118189.172,37.79691371,-122.3966507,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0056&ExportPDF=1&Filename=18MFF-0056_schedule.pdf,Mo/Tu/We/Th/Fr:2PM-3PM,,7/12/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7969137124835, -122.396650675264)"
1199766,Two G's Catering,Truck,185105,03RD ST: WARRIORS WAY to 16TH ST (1601 - 1799) -- EAST --,1799 03RD ST,8722001,8722,1,18MFF-0090,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6016110.001,2107608.418,37.76799555,-122.3875494,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0090&ExportPDF=1&Filename=18MFF-0090_schedule.pdf,Mo-Fr:6AM-7AM,,8/6/2018 0:00,8/6/2018,1,7/15/2019 0:00,"(37.7679955456856, -122.387549426547)"
1181883,Quan Catering,Truck,198101,03RD ST: ARTHUR AVE \ CARGO WAY to BURKE AVE (3401 - 3499) -- EAST --,3433 03RD ST,5203023,5203,23,18MFF-0049,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0049&ExportPDF=1&Filename=18MFF-0049_schedule.pdf,Mo-Fr:8AM-9AM/11AM-12PM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(0, 0)"
963998,Singh Brothers Ice Cream,Truck,10327000,PENINSULA AVE: BLANKEN AVE to LATHROP AVE (300 - 399),360 PENINSULA AVE,5083009,5083,9,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6012192.793,2086872.475,37.71084128,-122.3996426,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:5PM-6PM,,,4/18/2017,1,3/15/2018 0:00,"(37.7108412835853, -122.399642614963)"
1089698,El Tonayense #60,Truck,6752000,HARRISON ST: MISTRAL ST to 20TH ST (2345 - 2399),2355 FOLSOM ST,3593035,3593,35,18MFF-0004,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0004&ExportPDF=1&Filename=18MFF-0004_schedule.pdf,Mo-Su:4PM-10PM,,,2/5/2018,1,7/15/2019 0:00,"(0, 0)"
1183673,Paradise Catering,Truck,4086000,CLAY ST: MONTGOMERY ST to KEARNY ST (600 - 699),634 CLAY ST,208008,208,8,18MFF-0052,APPROVED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,6011593.786,2117459.449,37.794793,-122.4038639,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0052&ExportPDF=1&Filename=18MFF-0052_schedule.pdf,Mo-Fr:5AM-6AM,,7/10/2018 0:00,7/10/2018,1,7/15/2019 0:00,"(37.7947930010178, -122.403863885865)"
1181841,Anas Goodies Catering,Truck,8714000,MARIPOSA ST: TENNESSEE ST to 04TH ST \ MINNESOTA ST (600 - 699),601 MARIPOSA ST,3996013,3996,13,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015331.083,2106187.955,37.76405209,-122.3901444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7640520899242, -122.390144393988)"
1037691,Munch A Bunch,Truck,8137000,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,279012,279,12,17MFF-0197,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6007372.707,2115263.802,37.78852758,-122.4183137,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:10AM-11AM,,11/21/2017 0:00,11/16/2017,1,7/15/2018 0:00,"(37.7885275753132, -122.418313685721)"
1189524,Linda's Catering,Truck,2868000,BEALE ST: BRYANT ST \ DELANCEY ST to END (500 - 599),501 BEALE ST,3771004,3771,4,18MFF-0074,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6015805.731,2114257.932,37.78623677,-122.3890662,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0074&ExportPDF=1&Filename=18MFF-0074_schedule.pdf,Mo/Tu/We/Th/Fr:9AM-11AM,,7/13/2018 0:00,7/13/2018,1,7/15/2019 0:00,"(37.7862367744654, -122.389066205605)"
